"","ID","BP_PA"
"928",928,9.93961113807931e-06
"929",929,7.57151985111809e-06
"930",930,6.49357530723488e-06
"931",931,7.86290675697112e-06
"932",932,1.91731961710339e-05
"933",933,8.1917786080206e-06
"934",934,1.5237063900721e-05
"935",935,5.89378933662673e-06
"936",936,3.43120322771157e-05
"937",937,1.34833515726561e-05
"938",938,3.64362106885862e-06
"939",939,2.1993747974581e-06
"940",940,3.77430686475585e-05
"941",941,6.1555944815482e-08
"942",942,6.24568644994146e-05
"943",943,6.80186081286228e-05
"944",944,5.2098931500843e-05
"945",945,1.77654532868372e-05
"946",946,9.57258985425275e-06
"947",947,5.59009599381829e-06
"948",948,3.65736982416183e-05
"949",949,6.46330351234972e-06
"950",950,2.38410187271965e-06
"951",951,2.61552425532597e-06
"952",952,2.09156506730086e-06
"953",953,1.52374731304011e-05
"954",954,6.73189646353107e-07
"955",955,8.18575345820089e-13
"956",956,2.34142276113052e-06
"957",957,3.19726292492416e-05
"958",958,4.07513051904593e-05
"959",959,5.99417268849948e-05
"960",960,5.08510289150139e-05
"961",961,8.18383762890319e-05
"962",962,3.90205194399428e-05
"963",963,2.35051012245628e-05
"964",964,2.77112190968642e-05
"965",965,1.69242874039401e-05
"966",966,7.86022139845475e-05
"967",967,5.79862867391967e-05
"968",968,2.26808736591615e-05
"969",969,3.35069218705325e-06
"970",970,6.12947768485708e-05
"971",971,2.43224881481043e-05
"972",972,2.74996357130328e-05
"973",973,1.84857958556936e-06
"974",974,8.33181019773497e-05
"975",975,0.000128551831775655
"976",976,1.35106359107184e-05
"977",977,4.11808587020543e-05
"978",978,2.83014317649815e-05
"979",979,5.33523746894524e-05
"980",980,0.000100320387325972
"981",981,9.86548632927153e-05
"982",982,2.94967788979477e-05
"983",983,5.96002098796406e-05
"984",984,6.90361898964003e-05
"985",985,3.60230553802521e-05
"986",986,2.40638675995013e-05
"987",987,7.27444194923576e-05
"988",988,1.95220684535121e-05
"989",989,1.52944261028641e-05
"990",990,9.23211479639662e-06
"991",991,2.86738841168762e-05
"992",992,4.88150177571944e-06
"993",993,3.18516972682987e-05
"994",994,2.13804617714369e-05
"995",995,1.35059148462201e-05
"996",996,7.18010647046501e-05
"997",997,7.40536963139738e-07
"998",998,7.14806076315963e-05
"999",999,3.81954221917555e-05
"1000",1000,3.78638750371534e-05
"1001",1001,3.06405304892827e-05
"1002",1002,8.25492592738009e-06
"1003",1003,1.67015419364585e-05
"1004",1004,1.79272413722229e-05
"1005",1005,9.79296023685086e-06
"1006",1006,7.05484245672495e-05
"1007",1007,7.13541514538443e-06
"1008",1008,3.7506400961468e-05
"1009",1009,0.000104416311745172
"1010",1010,3.95094360599021e-05
"1011",1011,3.97939449698005e-05
"1012",1012,2.83585369218897e-05
"1013",1013,5.22789308702626e-05
"1014",1014,6.50048652520567e-05
"1015",1015,5.15480103633873e-06
"1016",1016,1.49370380357134e-05
"1017",1017,2.6018474916823e-05
"1018",1018,8.93972906639069e-05
"1019",1019,3.61459550264117e-05
"1020",1020,1.32179057941778e-05
"1021",1021,6.96018227730497e-06
"1022",1022,6.56803035367788e-05
"1023",1023,4.79209926123286e-05
"1024",1024,4.08197683161088e-05
"1025",1025,1.29036718943671e-05
"1026",1026,4.37377515439408e-06
"1027",1027,4.39352108616847e-05
"1028",1028,3.38567278092093e-05
"1029",1029,6.49063238178139e-06
"1030",1030,3.87980120170714e-05
"1031",1031,0
"1032",1032,2.08339315058786e-05
"1033",1033,2.76200200826371e-05
"1034",1034,9.33757001801121e-06
"1035",1035,1.35740107826762e-05
"1036",1036,6.02797040412959e-05
"1037",1037,3.26937693804953e-05
"1038",1038,2.82281704719667e-05
"1039",1039,1.97122802547843e-05
"1040",1040,3.62027972358072e-05
"1041",1041,9.33659184781505e-05
"1042",1042,2.70229876791647e-05
"1043",1043,3.55285922099939e-05
"1044",1044,4.45828250821783e-06
"1045",1045,6.00143453746163e-06
"1046",1046,2.6751163834639e-05
"1047",1047,8.63341284011206e-06
"1048",1048,2.17250145033568e-05
"1049",1049,1.5892968327387e-05
"1050",1050,0.000113420509153221
"1051",1051,9.9143596044969e-05
"1052",1052,2.18553983310178e-05
"1053",1053,0.000102842376588189
"1054",1054,2.29054265901141e-05
"1055",1055,1.84883882296413e-05
"1056",1056,1.03201959212613e-07
"1057",1057,0
"1058",1058,0
"1059",1059,3.40262569533325e-05
"1060",1060,7.48968743936778e-06
"1061",1061,0
"1062",1062,5.08134675474439e-05
"1063",1063,5.46819559486012e-06
"1064",1064,5.04290423549221e-05
"1065",1065,2.32367031640366e-05
"1066",1066,5.46021315390174e-06
"1067",1067,0
"1068",1068,0
"1069",1069,0
"1070",1070,0
"1071",1071,1.03895155320561e-06
"1072",1072,0
"1073",1073,1.92750343747937e-05
"1074",1074,6.40447957950015e-05
"1075",1075,0
"1076",1076,2.98791983528151e-06
"1077",1077,2.13560578729941e-06
"1078",1078,4.76336452064857e-05
"1079",1079,9.17183756041701e-06
"1080",1080,0
"1081",1081,2.49523106233403e-06
"1082",1082,0
"1083",1083,1.37532039545165e-05
"1084",1084,0
"1085",1085,3.10120134061399e-08
"1086",1086,0
"1087",1087,9.80205383181508e-06
"1088",1088,0
"1089",1089,0
"1090",1090,0
"1091",1091,0
"1092",1092,6.19041140126342e-07
"1093",1093,0
"1094",1094,0
"1095",1095,0
"1096",1096,0
"1097",1097,2.68880120302128e-06
"1098",1098,6.41124837752941e-05
"1099",1099,8.54678988156182e-05
"1100",1100,6.97601016626923e-05
"1101",1101,7.99859007408166e-06
"1102",1102,1.01285011722448e-05
"1103",1103,5.99376752830926e-06
"1104",1104,2.99037854807884e-05
"1105",1105,5.98167486486243e-06
"1106",1106,0
"1107",1107,0
"1108",1108,0
"1109",1109,1.18380615341326e-06
"1110",1110,2.27714708528489e-05
"1111",1111,1.5755493364833e-06
"1112",1112,5.72837448538118e-05
"1113",1113,6.83163764739231e-08
"1114",1114,0
"1115",1115,0
"1116",1116,2.68582316998125e-06
"1117",1117,1.01159063066477e-05
"1118",1118,3.44942547043289e-05
"1119",1119,1.28814699265932e-06
"1120",1120,1.09314143576237e-05
"1121",1121,7.86438533745482e-07
"1122",1122,1.1647899525036e-07
"1123",1123,6.80310407667162e-08
"1124",1124,1.79548569393581e-05
"1125",1125,3.10314352897094e-08
"1126",1126,1.1632839742554e-05
"1127",1127,0.000217637513675888
"1128",1128,2.19739897630724e-05
"1129",1129,7.2754922604801e-05
"1130",1130,9.06302248954318e-05
"1131",1131,0.000103009909149591
"1132",1132,5.23103775662772e-05
"1133",1133,8.62881045389292e-05
"1134",1134,5.36365130555929e-05
"1135",1135,4.21078911519579e-05
"1136",1136,3.28766160569017e-05
"1137",1137,0.000338089374326682
"1138",1138,0.000496832538940896
"1139",1139,0.000471654251590006
"1140",1140,5.90156700498337e-05
"1141",1141,7.77673033360292e-05
"1142",1142,0.000160407475544347
"1143",1143,0.000104854945543826
"1144",1144,6.80929521747391e-05
"1145",1145,5.21633359714395e-05
"1146",1146,1.39229730301089e-05
"1147",1147,2.61617930304352e-05
"1148",1148,9.88631819303183e-06
"1149",1149,1.72413478283677e-05
"1150",1150,0.000124344437859421
"1151",1151,3.10719258377286e-05
"1152",1152,0.000103423031182605
"1153",1153,1.59463963131449e-05
"1154",1154,8.7192156666256e-05
"1155",1155,9.41275468884812e-06
"1156",1156,2.236798228848e-05
"1157",1157,1.25152247483707e-07
"1158",1158,0
"1159",1159,0
"1160",1160,5.46955403722206e-07
"1161",1161,1.46315426979861e-05
"1162",1162,3.89338965892765e-07
"1163",1163,4.07146610220367e-05
"1164",1164,5.71877176254655e-05
"1165",1165,6.51423610864696e-05
"1166",1166,9.65762632956448e-06
"1167",1167,1.48974295974918e-05
"1168",1168,1.5112072253938e-05
"1169",1169,2.2785567810333e-05
"1170",1170,6.27465487547863e-06
"1171",1171,4.59138223341536e-06
"1172",1172,7.80287542269807e-06
"1173",1173,3.55916223974933e-05
"1174",1174,5.05162590539537e-05
"1175",1175,6.95286078458543e-05
"1176",1176,1.85388591556278e-05
"1177",1177,4.03581134776677e-05
"1178",1178,0.000276310562515492
"1179",1179,0.000107130018306726
"1180",1180,0.000199441268961926
"1181",1181,8.14431362629734e-05
"1182",1182,4.99640816713414e-05
"1183",1183,4.89544808500131e-06
"1184",1184,2.96054295957827e-06
"1185",1185,0
"1186",1186,1.14479952419693e-05
"1187",1187,0
"1188",1188,0
"1189",1189,0
"1190",1190,0
"1191",1191,0.000111178422300609
"1192",1192,5.34448370944397e-05
"1193",1193,0.000500429233492716
"1194",1194,0.000415435837088801
"1195",1195,9.11700188989392e-05
"1196",1196,1.88551789920797e-05
"1197",1197,4.46579698221075e-06
"1198",1198,9.5037279790921e-06
"1199",1199,9.55539407581451e-06
"1200",1200,1.1301304907578e-06
"1201",1201,5.42569308296019e-06
"1202",1202,4.78574150341295e-06
"1203",1203,8.15315579170032e-05
"1204",1204,6.66492969783436e-05
"1205",1205,5.8715785847236e-06
"1206",1206,8.65715234489771e-05
"1207",1207,2.71086451685603e-05
"1208",1208,1.40500258973789e-05
"1209",1209,4.79471229538081e-05
"1210",1210,3.18387631119018e-05
"1211",1211,1.46026969154438e-05
"1212",1212,2.35785731766583e-05
"1213",1213,8.48529677299941e-05
"1214",1214,7.7301861588051e-05
"1215",1215,3.87177772219409e-06
"1216",1216,5.91352289121649e-05
"1217",1217,8.8570900772035e-06
"1218",1218,1.25399320515801e-05
"1219",1219,2.12131844126021e-05
"1220",1220,2.1981880527834e-05
"1221",1221,3.06512838354291e-05
"1222",1222,4.51889790012489e-05
"1223",1223,9.62602217421152e-05
"1224",1224,1.09920548308725e-05
"1225",1225,6.66551902338327e-06
"1226",1226,2.12108812898867e-05
"1227",1227,7.94879272288705e-06
"1228",1228,1.4459496258162e-05
"1229",1229,4.20009974600715e-05
"1230",1230,8.93641244115899e-05
"1231",1231,4.14145523073915e-05
"1232",1232,3.5528656483049e-05
"1233",1233,2.16550779763438e-05
"1234",1234,4.3085789038749e-05
"1235",1235,2.73139693709945e-05
"1236",1236,3.05498521366224e-05
"1237",1237,4.81314721450385e-05
"1238",1238,2.31944615727181e-05
"1239",1239,6.62103624868398e-05
"1240",1240,6.18826876157034e-05
"1241",1241,3.10343463136851e-05
"1242",1242,1.48160513924521e-05
"1243",1243,6.47798136978765e-05
"1244",1244,8.22670149844431e-05
"1245",1245,7.95794871016355e-05
"1246",1246,6.78080647508904e-05
"1247",1247,8.41402342801803e-05
"1248",1248,4.51849893977728e-05
"1249",1249,3.9267781815299e-05
"1250",1250,8.62280283519712e-05
"1251",1251,4.16460891036273e-05
"1252",1252,3.57809615087939e-05
"1253",1253,6.70051628073396e-05
"1254",1254,4.55659691732077e-05
"1255",1255,0.000146061544018174
"1256",1256,0.000135830924093756
"1257",1257,0.000515193453047137
"1258",1258,5.27786794090786e-06
"1259",1259,6.00962862776555e-05
"1260",1260,2.93983579955812e-06
"1261",1261,1.13902007953607e-05
"1262",1262,0.000114524662015679
"1263",1263,3.35336429771658e-05
"1264",1264,1.51174783888129e-05
"1265",1265,4.33581049800168e-05
"1266",1266,8.58770233836683e-05
"1267",1267,3.75013359354876e-05
"1268",1268,1.1642228112617e-06
"1269",1269,7.36094973307617e-05
"1270",1270,5.14513343388225e-05
"1271",1271,5.70817924030923e-05
"1272",1272,2.74651487945024e-05
"1273",1273,2.36782637518091e-05
"1274",1274,7.12604576816062e-06
"1275",1275,9.07542616825234e-05
"1276",1276,5.44048460436704e-06
"1277",1277,8.19648063911528e-06
"1278",1278,7.24730469973756e-05
"1279",1279,1.48359757130411e-05
"1280",1280,4.78634606396997e-05
"1281",1281,4.76017651946642e-06
"1282",1282,1.35652632753034e-05
"1283",1283,4.89376366008403e-05
"1284",1284,1.61479511815993e-05
"1285",1285,1.79443996833442e-05
"1286",1286,5.91194654172898e-05
"1287",1287,4.62506688511271e-05
"1288",1288,0.000233725073534851
"1289",1289,6.01375296235366e-05
"1290",1290,0.000312011899888248
"1291",1291,3.99730762764776e-05
"1292",1292,2.76707646327249e-05
"1293",1293,2.89969822136591e-05
"1294",1294,7.36247403251545e-05
"1295",1295,3.94910461238427e-05
"1296",1296,6.44683220743428e-05
"1297",1297,1.03835279306095e-05
"1298",1298,1.60888467130303e-05
"1299",1299,5.96349676239989e-05
"1300",1300,1.88647849510933e-05
"1301",1301,9.18769347101295e-05
"1302",1302,5.12185742673316e-05
"1303",1303,7.53878589881198e-05
"1304",1304,2.89320438548947e-05
"1305",1305,0.000109653159301221
"1306",1306,8.950758871265e-06
"1307",1307,2.91297866408946e-06
"1308",1308,5.54858801021711e-05
"1309",1309,7.07089361381263e-06
"1310",1310,2.6169616722334e-05
"1311",1311,3.77714585025656e-05
"1312",1312,2.3795224329139e-05
"1313",1313,1.27427964641904e-05
"1314",1314,1.44641286137487e-05
"1315",1315,1.65579764975569e-05
"1316",1316,3.42081445249238e-05
"1317",1317,2.58686385689789e-05
"1318",1318,0.000516389770674514
"1319",1319,2.81478394861531e-07
"1320",1320,2.06317402529437e-06
"1321",1321,2.0470488139407e-05
"1322",1322,1.4758863765462e-05
"1323",1323,6.64047798880165e-07
"1324",1324,4.98477676138841e-05
"1325",1325,0.000111571124570757
"1326",1326,2.96594370026644e-05
"1327",1327,0
"1328",1328,0
"1329",1329,0.000131914312392321
"1330",1330,1.91572940270715e-06
"1331",1331,4.40512555229499e-07
"1332",1332,1.66948694409008e-05
"1333",1333,2.22464821212395e-05
"1334",1334,0
"1335",1335,0
"1336",1336,4.89582605615422e-06
"1337",1337,5.04269568973146e-05
"1338",1338,3.19151484748808e-07
"1339",1339,2.73406557718158e-06
"1340",1340,0
"1341",1341,3.34196455181929e-06
"1342",1342,7.49671076469646e-07
"1343",1343,3.67749125871342e-07
"1344",1344,1.04845298665168e-06
"1345",1345,1.04862595883584e-05
"1346",1346,5.93593917528409e-05
"1347",1347,2.04335297759558e-05
"1348",1348,2.64577820306885e-05
"1349",1349,0
"1350",1350,9.00385523680064e-07
"1351",1351,4.75120198110536e-06
"1352",1352,1.27306743262105e-08
"1353",1353,4.21743044350713e-05
"1354",1354,0
"1355",1355,3.33476074983778e-06
"1356",1356,3.26702694973668e-06
"1357",1357,0
"1358",1358,1.84890442988711e-05
"1359",1359,5.63061193669422e-06
"1360",1360,9.71949930826762e-05
"1361",1361,8.76281082284692e-05
"1362",1362,4.58796087509924e-05
"1363",1363,3.61026128589299e-05
"1364",1364,7.83692009637904e-05
"1365",1365,0
"1366",1366,0
"1367",1367,3.24532736740278e-07
"1368",1368,3.74704151204556e-05
"1369",1369,2.56072967551879e-05
"1370",1370,0.000104226884766851
"1371",1371,6.82875733973125e-05
"1372",1372,6.63752833749912e-06
"1373",1373,6.30500567326923e-06
"1374",1374,1.70027809482872e-05
"1375",1375,5.97444097635311e-05
"1376",1376,1.86597922650534e-05
"1377",1377,9.3953975359776e-06
"1378",1378,0.000127172170072393
"1379",1379,6.31067907578626e-05
"1380",1380,9.68884817574184e-05
"1381",1381,9.62767953522176e-05
"1382",1382,4.83050861398793e-05
"1383",1383,2.42218988463014e-05
"1384",1384,1.17562423575108e-06
"1385",1385,6.70315999898866e-06
"1386",1386,3.92302893091895e-06
"1387",1387,0.000139177306316849
"1388",1388,2.59383184815564e-05
"1389",1389,6.55071044543451e-05
"1390",1390,3.00789169968715e-05
"1391",1391,6.86003279245876e-06
"1392",1392,3.40735685422216e-06
"1393",1393,0.000316017349711961
"1394",1394,3.94461130070426e-05
"1395",1395,3.95277221296442e-05
"1396",1396,3.78790035832096e-05
"1397",1397,0
"1398",1398,1.42265675099123e-05
"1399",1399,8.52331632799153e-05
"1400",1400,2.46778619727662e-06
"1401",1401,1.41569751569954e-05
"1402",1402,1.19311034992731e-06
"1403",1403,1.84930818696239e-05
"1404",1404,5.91998391855715e-05
"1405",1405,0.000113442818562068
"1406",1406,7.32806453508287e-05
"1407",1407,2.81983329871388e-05
"1408",1408,1.57593629660318e-05
"1409",1409,4.03688446966817e-05
"1410",1410,7.59903525113543e-05
"1411",1411,3.59827753359178e-05
"1412",1412,7.28576078450003e-05
"1413",1413,0.000138031063782763
"1414",1414,2.84188307522486e-05
"1415",1415,9.58439834487413e-06
"1416",1416,2.3607761136727e-05
"1417",1417,8.76142287792357e-05
"1418",1418,4.16574926710932e-06
"1419",1419,8.82830837923129e-06
"1420",1420,6.50833454784368e-07
"1421",1421,2.16532258906555e-05
"1422",1422,3.07320704852244e-05
"1423",1423,4.23546965718666e-05
"1424",1424,0.000102135046476354
"1425",1425,4.6905682481682e-05
"1426",1426,7.84055088214802e-05
"1427",1427,0.00011855441675072
"1428",1428,1.37332606954076e-05
"1429",1429,2.87929393420014e-05
"1430",1430,3.61139473621788e-05
"1431",1431,1.17692679029038e-05
"1432",1432,8.73767135846173e-06
"1433",1433,3.94827719856394e-05
"1434",1434,6.04657415344561e-05
"1435",1435,0
"1436",1436,1.75322602771341e-08
"1437",1437,1.59781235484651e-08
"1438",1438,2.63533249304708e-07
"1439",1439,0
"1440",1440,0
"1441",1441,2.42683685281552e-05
"1442",1442,9.49389781401763e-06
"1443",1443,5.76274355009442e-05
"1444",1444,1.58418443573839e-05
"1445",1445,3.07912735738812e-07
"1446",1446,2.34105740723544e-05
"1447",1447,1.30368526344298e-05
"1448",1448,0
"1449",1449,4.78597363995495e-06
"1450",1450,9.73548368905573e-06
"1451",1451,4.13653730522955e-05
"1452",1452,1.97614116925096e-05
"1453",1453,7.77126619918646e-05
"1454",1454,4.64988827566444e-05
"1455",1455,9.20857204129874e-05
"1456",1456,3.99279609179882e-05
"1457",1457,3.32093786872592e-05
"1458",1458,5.56974614558011e-05
"1459",1459,4.23531965234854e-05
"1460",1460,0.000152319339009786
"1461",1461,3.04867952815777e-05
"1462",1462,5.70635924084513e-05
"1463",1463,5.80582417650275e-05
"1464",1464,3.43119849995515e-05
"1465",1465,0.000110279141634533
"1466",1466,2.1199296678125e-05
"1467",1467,2.43614202724886e-05
"1468",1468,3.33445671750911e-05
"1469",1469,0.000234632357231734
"1470",1470,9.53168123056642e-05
"1471",1471,5.15476966362957e-05
"1472",1472,1.66772375848792e-05
"1473",1473,3.36205085014698e-05
"1474",1474,3.39630584034134e-05
"1475",1475,1.48490431341575e-05
"1476",1476,7.1519756505664e-05
"1477",1477,1.28879075042253e-05
"1478",1478,7.64374948597894e-05
"1479",1479,5.31367705360855e-05
"1480",1480,3.16155459010048e-06
"1481",1481,3.23542658694224e-05
"1482",1482,1.07871708394375e-05
"1483",1483,2.2910731693304e-05
"1484",1484,0.000394383539517887
"1485",1485,6.948319713441e-05
"1486",1486,2.9698640348205e-05
"1487",1487,1.26457998346955e-05
"1488",1488,8.09924631903205e-05
"1489",1489,3.09786366198714e-05
"1490",1490,7.07437783091775e-05
"1491",1491,4.61291290216216e-05
"1492",1492,3.98242080920236e-06
"1493",1493,9.60932111663574e-06
"1494",1494,1.71248842603802e-08
"1495",1495,5.034457614923e-05
"1496",1496,3.08317308790121e-06
"1497",1497,1.58281371134553e-05
"1498",1498,1.93157743264154e-05
"1499",1499,3.38374593428541e-06
"1500",1500,2.23032744739046e-05
"1501",1501,1.32485665750057e-05
"1502",1502,9.56301197192225e-05
"1503",1503,0
"1504",1504,3.76693809537136e-06
"1505",1505,2.83331018235544e-05
"1506",1506,5.92597504654232e-06
"1507",1507,7.10661384016885e-06
"1508",1508,1.08627222036399e-05
"1509",1509,0
"1510",1510,6.23028439347916e-05
"1511",1511,2.69944553256028e-05
"1512",1512,3.48752146990024e-05
"1513",1513,0
"1514",1514,0
"1515",1515,8.80446708525188e-06
"1516",1516,0.000122253220290155
"1517",1517,1.16987410424503e-05
"1518",1518,4.0708210991966e-05
"1519",1519,7.02246130755959e-05
"1520",1520,1.85246096500844e-05
"1521",1521,7.61894287625611e-05
"1522",1522,7.3989100165236e-05
"1523",1523,1.35336196708634e-05
"1524",1524,8.33277687747671e-05
"1525",1525,6.32497917952835e-05
"1526",1526,8.99151555454562e-05
"1527",1527,4.01895793379817e-05
"1528",1528,0
"1529",1529,5.09634493985234e-06
"1530",1530,2.07743010338645e-07
"1531",1531,1.31748146850914e-06
"1532",1532,4.09739248439791e-06
"1533",1533,2.00658907299409e-05
"1534",1534,5.90739776288502e-05
"1535",1535,3.01414462009532e-05
"1536",1536,6.93270335887711e-06
"1537",1537,3.31165855489252e-05
"1538",1538,3.70793099820907e-05
"1539",1539,3.39927879510032e-05
"1540",1540,1.1089248850745e-05
"1541",1541,5.56138542774146e-05
"1542",1542,4.67956329398582e-05
"1543",1543,2.77962930419113e-05
"1544",1544,9.52226421282795e-08
"1545",1545,3.70399968240553e-07
"1546",1546,7.00058877294051e-06
"1547",1547,1.66442727616293e-06
"1548",1548,2.72393413016687e-06
"1549",1549,3.82605859503238e-05
"1550",1550,1.82953737277344e-05
"1551",1551,1.73522476632971e-05
"1552",1552,0
"1553",1553,1.20999321934549e-05
"1554",1554,3.20640071095629e-06
"1555",1555,1.84701749938543e-05
"1556",1556,7.25179659044464e-06
"1557",1557,9.26836631859479e-05
"1558",1558,3.69005876648927e-06
"1559",1559,1.77073697380409e-05
"1560",1560,7.65301860133811e-05
"1561",1561,5.58416833888717e-05
"1562",1562,2.75945400835632e-05
"1563",1563,7.3029755433066e-05
"1564",1564,9.46081847426851e-05
"1565",1565,0.000122874032156208
"1566",1566,2.65553900553303e-05
"1567",1567,3.51140370420747e-08
"1568",1568,1.35953535258466e-05
"1569",1569,3.07783123429117e-05
"1570",1570,2.63138268584957e-05
"1571",1571,3.8539720138399e-05
"1572",1572,0.000118119307541577
"1573",1573,0.00015789365227101
"1574",1574,3.87238782115833e-05
"1575",1575,7.80411531728841e-05
"1576",1576,0
"1577",1577,0
"1578",1578,6.28015560034823e-05
"1579",1579,0.00013080256209669
"1580",1580,2.46351243749705e-06
"1581",1581,1.02258065904006e-05
"1582",1582,3.95414738968906e-05
"1583",1583,0
"1584",1584,1.00041240502417e-06
"1585",1585,2.76280526507352e-05
"1586",1586,0
"1587",1587,6.31777907995364e-05
"1588",1588,1.01044706756319e-05
"1589",1589,4.14966282150558e-06
"1590",1590,8.69115990184326e-05
"1591",1591,0
"1592",1592,0.000169929556773987
"1593",1593,0
"1594",1594,7.99275664791509e-06
"1595",1595,7.50099056895732e-06
"1596",1596,5.74058607886578e-05
"1597",1597,1.9654401668798e-05
"1598",1598,1.40179565689105e-05
"1599",1599,0
"1600",1600,5.08544639393554e-06
"1601",1601,3.38715949770145e-05
"1602",1602,2.68125669987394e-05
"1603",1603,4.30521432655913e-05
"1604",1604,7.4936250340929e-05
"1605",1605,0.000157086211929995
"1606",1606,1.25837827550928e-05
"1607",1607,7.8467966485548e-05
"1608",1608,7.59135139988911e-06
"1609",1609,7.06053607310061e-06
"1610",1610,3.56001853260946e-05
"1611",1611,8.18318308728774e-05
"1612",1612,0
"1613",1613,0.00019616972818215
"1614",1614,7.05639639111997e-05
"1615",1615,7.10436649025036e-05
"1616",1616,0.000216538406136817
"1617",1617,3.65518756755625e-05
"1618",1618,0.000120310251381733
"1619",1619,9.88092578113918e-05
"1620",1620,0.000280878364932553
"1621",1621,0.000416432199808653
"1622",1622,0.000301635144956477
"1623",1623,0.000248010514800442
"1624",1624,0.000128051890786835
"1625",1625,3.40845052191265e-05
"1626",1626,1.93179484327803e-05
"1627",1627,8.14722348541809e-05
"1628",1628,0.000112587934567543
"1629",1629,0.00011431667526507
"1630",1630,0.00034564180182783
"1631",1631,0.000135938859260319
"1632",1632,0.000438153358174546
"1633",1633,0.000106711274630972
"1634",1634,5.30919725994136e-05
"1635",1635,0.000249886449960098
"1636",1636,0.000225370204830535
"1637",1637,1.84030585995084e-07
"1638",1638,0.00029033898768211
"1639",1639,0.000743325842919816
"1640",1640,0.000770419375325628
"1641",1641,0.000202304515522726
"1642",1642,0.000118472008316474
"1643",1643,0.000104835112686637
"1644",1644,0.000315508407630441
"1645",1645,0.000415190631076618
"1646",1646,5.28523860179124e-05
"1647",1647,0.000419398194428446
"1648",1648,0.000226905157638246
"1649",1649,0.000387333638811791
"1650",1650,0.000185034762673865
"1651",1651,0.000381821064020945
"1652",1652,9.66325883040754e-05
"1653",1653,7.37769203505762e-06
"1654",1654,0.000597680803381472
"1655",1655,2.5804913139543e-05
"1656",1656,0.000204797089756462
"1657",1657,4.88407703499124e-05
"1658",1658,0.000107937510559
"1659",1659,1.10999405982954e-05
"1660",1660,0.000359072760371814
"1661",1661,0.000445727265197754
"1662",1662,0.00017374533162289
"1663",1663,0.000340555596270689
"1664",1664,0
"1665",1665,2.89084105986771e-06
"1666",1666,0.000192691123303284
"1667",1667,0.000106692316393343
"1668",1668,6.88500091211532e-05
"1669",1669,6.43540546350713e-06
"1670",1670,0.00010283862514267
"1671",1671,0.000354262276488531
"1672",1672,0.000508186866340101
"1673",1673,0.000827129980697618
"1674",1674,0.000163497312459287
"1675",1675,0.000488697553152098
"1676",1676,0.000283184279169291
"1677",1677,5.152331173275e-05
"1678",1678,0.000131558584929977
"1679",1679,7.93031277088835e-05
"1680",1680,0.000150773704995328
"1681",1681,0.000324515049116379
"1682",1682,3.60893947896755e-05
"1683",1683,0.000152587584132508
"1684",1684,0.00014724024713646
"1685",1685,3.80722917659045e-08
"1686",1686,0.000288965280600234
"1687",1687,6.65612093564366e-05
"1688",1688,0.000251391115121071
"1689",1689,0.000423841167403919
"1690",1690,1.17242700113355e-05
"1691",1691,9.28973272586097e-05
"1692",1692,0.000229686731941071
"1693",1693,0.000504601124033667
"1694",1694,7.10470106572256e-05
"1695",1695,9.74376180054078e-05
"1696",1696,7.48374097567267e-05
"1697",1697,0.000290757727803901
"1698",1698,0.000132955821836434
"1699",1699,0.00031277551435475
"1700",1700,4.260678396265e-05
"1701",1701,9.05729032759098e-05
"1702",1702,9.39861114495052e-07
"1703",1703,8.183665731971e-05
"1704",1704,0.000215201449984481
"1705",1705,0.000304404199871167
"1706",1706,0.000173188521217699
"1707",1707,5.27683214386343e-05
"1708",1708,7.52568215346457e-05
"1709",1709,7.5427591742664e-05
"1710",1710,0.000405370703547274
"1711",1711,0.000249968485816111
"1712",1712,2.33137164236196e-05
"1713",1713,1.33696675713609e-05
"1714",1714,0
"1715",1715,0.000883998070297726
"1716",1716,0.000243517197978982
"1717",1717,2.7839630298124e-05
"1718",1718,0.000120368864618856
"1719",1719,0.000463766332484992
"1720",1720,0.00025825489087312
"1721",1721,0.000393037837851437
"1722",1722,8.31696572541719e-05
"1723",1723,4.2423772517732e-05
"1724",1724,4.62669526420399e-06
"1725",1725,0.000662624823338865
"1726",1726,0.000219963835371833
"1727",1727,0.000696248762995054
"1728",1728,0.000265855346243326
"1729",1729,0.000719106418340495
"1730",1730,0.000137507783906066
"1731",1731,0.000305033092574298
"1732",1732,0.000146008014105078
"1733",1733,0.000331950935652254
"1734",1734,7.28908510027248e-05
"1735",1735,4.82330215513834e-06
"1736",1736,0.00031895260155402
"1737",1737,0
"1738",1738,0.000932426919206261
"1739",1739,6.64943045992494e-06
"1740",1740,1.04455319209541e-05
"1741",1741,0.000218921567166401
"1742",1742,8.95961900555754e-06
"1743",1743,0.000214044911494416
"1744",1744,0.000210801573726382
"1745",1745,6.72239819909907e-07
"1746",1746,0.000316753659280726
"1747",1747,0.000165787722683463
"1748",1748,0.000145294887106157
"1749",1749,0.0003591697345872
"1750",1750,0.00307902839783048
"1751",1751,0.000486910102459965
"1752",1752,0.000303406956734871
"1753",1753,4.73953132437537e-06
"1754",1754,0.000185227497301577
"1755",1755,4.51673512764546e-05
"1756",1756,9.12075339962012e-05
"1757",1757,0.000312049522730199
"1758",1758,0.000331893447598975
"1759",1759,0.000578501802724304
"1760",1760,0.000156386327688732
"1761",1761,8.58695859885569e-05
