"GEOID","NAME","flood_pct","pct_minority","pct_non_english","pct_poverty","pct_no_university","air_index","health_hazard_index","fire","waste_proximity","Wastewater","clusters","geometry"
"10005050808","Census Tract 508.08; Sussex County; Delaware",0.0356346644833526,0.0787119856887298,0.129060407076943,0.0898889658054559,0.317727743745034,0.223213231695608,0.47,0.0535356469234859,0.0115440038802782,0.239483747609943,9,"SRID=4326;MULTIPOLYGON (((-75.22637 38.74773, -75.22247 38.7507, -75.22021 38.75138, -75.21728 38.75349, -75.21487 38.75645, -75.20377 38.7597, -75.20306 38.76021, -75.19503 38.75585, -75.19252 38.7544, -75.18958 38.75103, -75.18878 38.75043, -75.18672 38.7496, -75.18266 38.74951, -75.17387 38.7484, -75.19529 38.74042, -75.19936 38.73981, -75.20574 38.73919, -75.2226 38.73662, -75.22276 38.74062, -75.22354 38.74466, -75.2237 38.74496, -75.22637 38.74773)))"
"10003016306","Census Tract 163.06; New Castle County; Delaware",0.0332502181029261,0.602675585284281,0.0700785564284048,0.111882898483384,0.463380377937943,0.517197429077413,0.29,0.0176758257383757,0.134090370878476,0.275334608030593,4,"SRID=4326;MULTIPOLYGON (((-75.65343 39.63661, -75.63487 39.64703, -75.63382 39.64745, -75.63404 39.64759, -75.63109 39.64832, -75.62712 39.64925, -75.62266 39.65079, -75.61982 39.6521, -75.61691 39.65446, -75.61935 39.65151, -75.62532 39.64382, -75.62864 39.63893, -75.63168 39.63462, -75.64207 39.62064, -75.64377 39.61832, -75.65063 39.62661, -75.65146 39.62798, -75.6531 39.63196, -75.65338 39.63342, -75.65343 39.63661)))"
"10003016613","Census Tract 166.13; New Castle County; Delaware",0.0550587336271355,0.569869764167547,0,0.0616783676400174,0.405933660340647,0.373441602088875,0.27,0.0281409085283732,0.0738049863295693,0.703632887189293,7,"SRID=4326;MULTIPOLYGON (((-75.72064 39.4616, -75.71673 39.463, -75.71269 39.4645, -75.70886 39.47163, -75.7084 39.47216, -75.70739 39.46925, -75.7043 39.4673, -75.70237 39.46506, -75.69743 39.46465, -75.69722 39.46444, -75.69383 39.46212, -75.69027 39.46295, -75.68771 39.46245, -75.68819 39.46095, -75.68819 39.46084, -75.68642 39.45265, -75.69688 39.45075, -75.70166 39.45047, -75.7073 39.45013, -75.71669 39.44969, -75.71921 39.4574, -75.72001 39.45976, -75.72064 39.4616)))"
"10001043300","Census Tract 433; Kent County; Delaware",0.154301993314224,0.727852135117909,0.0344449134655973,0.328391113124014,0.605763360332126,0.375951919237162,0.46,0.0364838160626912,0.055874238927764,0.494263862332696,4,"SRID=4326;MULTIPOLYGON (((-75.5712 39.19105, -75.56731 39.19339, -75.56625 39.19374, -75.56421 39.19443, -75.56415 39.1945, -75.56404 39.1954, -75.5649 39.19674, -75.56524 39.1984, -75.56492 39.19889, -75.55918 39.20232, -75.55589 39.20004, -75.55369 39.19847, -75.54846 39.19472, -75.53093 39.18211, -75.52956 39.181, -75.52987 39.17447, -75.52996 39.17295, -75.53129 39.1709, -75.53156 39.16982, -75.52827 39.16111, -75.53776 39.15901, -75.54285 39.1589, -75.54649 39.16938, -75.5477 39.17222, -75.55358 39.17623, -75.55447 39.17692, -75.55625 39.1787, -75.56002 39.18231, -75.5608 39.18435, -75.56227 39.18439, -75.56758 39.18852, -75.56907 39.18923, -75.5712 39.19105)))"
"10001041500","Census Tract 415; Kent County; Delaware",0.0878793649385134,0.387218882208862,0.14330603982234,0.242365077824687,0.559165898231201,0.334341998816844,0.58,0.027933874897387,0.0462182682651139,0.132409177820268,9,"SRID=4326;MULTIPOLYGON (((-75.55444 39.12331, -75.55052 39.12755, -75.54602 39.13227, -75.53817 39.14053, -75.53814 39.14055, -75.53455 39.14437, -75.52545 39.14386, -75.52566 39.14111, -75.52574 39.1401, -75.52467 39.13908, -75.52504 39.13878, -75.52568 39.13814, -75.52837 39.13275, -75.53252 39.1239, -75.53509 39.12519, -75.53902 39.12435, -75.54233 39.12247, -75.54467 39.12416, -75.54828 39.12311, -75.54922 39.12162, -75.55045 39.12151, -75.55263 39.12151, -75.55482 39.12273, -75.55444 39.12331)))"
"10003002600","Census Tract 26; New Castle County; Delaware",0.000517303872849663,0.684565434565435,0.111154576953169,0.35740735098375,0.632289520164851,0.611061189097198,0.64,0.00153658169945857,0.226421636261932,0.549235181644359,1,"SRID=4326;MULTIPOLYGON (((-75.57326 39.73532, -75.57211 39.73703, -75.57201 39.73715, -75.57099 39.73868, -75.56743 39.74392, -75.56574 39.74322, -75.56463 39.74278, -75.56197 39.74169, -75.56132 39.74142, -75.55912 39.74059, -75.56571 39.73789, -75.56912 39.73658, -75.57307 39.735, -75.57326 39.73532)))"
"10003014705","Census Tract 147.05; New Castle County; Delaware",0,0.35103527607362,0.0943791434497905,0.148430988389221,0.486962186567766,0.519648423585698,0.35,0.0218137326794852,0.12123293229043,0.108986615678776,6,"SRID=4326;MULTIPOLYGON (((-75.73608 39.66174, -75.72853 39.66229, -75.72656 39.6627, -75.71998 39.66527, -75.71692 39.66654, -75.71673 39.66665, -75.71435 39.66796, -75.71217 39.66946, -75.70589 39.67373, -75.7036 39.67485, -75.69872 39.6774, -75.69861 39.67728, -75.69692 39.67173, -75.69605 39.66966, -75.69665 39.66026, -75.69681 39.65901, -75.69692 39.65818, -75.70112 39.65568, -75.70375 39.65462, -75.70673 39.65379, -75.73204 39.64868, -75.73212 39.64892, -75.73365 39.65395, -75.73548 39.66003, -75.73608 39.66174)))"
"10003011202","Census Tract 112.02; New Castle County; Delaware",0.0225369904083004,0.179436480474543,0,0.0414122622017473,0.373994691003225,0.547933815647543,0.36,0.00919546668595936,0.0373256870901821,0.181166347992352,6,"SRID=4326;MULTIPOLYGON (((-75.54242 39.83489, -75.54006 39.83823, -75.53973 39.83822, -75.53935 39.83821, -75.5328 39.83762, -75.52819 39.8372, -75.51882 39.83634, -75.51844 39.83631, -75.49899 39.83333, -75.50104 39.82476, -75.50347 39.82502, -75.51132 39.82636, -75.52508 39.82845, -75.52787 39.82883, -75.53428 39.82965, -75.53457 39.82968, -75.53617 39.82984, -75.54418 39.82873, -75.54242 39.83489)))"
"10003011100","Census Tract 111; New Castle County; Delaware",0.0240769301946247,0.13812744749021,0.0281394835577135,0.0796822979998494,0.254389617829483,0.579095348170966,0.46,0.0159962742744541,0.0323181409532553,0.719407265774379,3,"SRID=4326;MULTIPOLYGON (((-75.50509 39.80216, -75.49794 39.80988, -75.49553 39.81136, -75.49349 39.8126, -75.49039 39.81452, -75.48973 39.81511, -75.48713 39.81486, -75.48612 39.81348, -75.4842 39.81499, -75.48007 39.81265, -75.47851 39.80932, -75.4763 39.80829, -75.48088 39.80435, -75.48103 39.80423, -75.4811 39.80414, -75.48459 39.80107, -75.48616 39.79947, -75.49047 39.79323, -75.49375 39.79659, -75.50085 39.79981, -75.50285 39.80089, -75.50509 39.80216)))"
"10003014404","Census Tract 144.04; New Castle County; Delaware",0.192842166708847,0.447053298896455,0.170454545454545,0.253465202312157,0.180715114226638,0.460686757974685,0.28,0.0076217029320589,0.191654484383657,0.114244741873805,6,"SRID=4326;MULTIPOLYGON (((-75.78866 39.65957, -75.78863 39.67151, -75.78862 39.68074, -75.78866 39.68191, -75.7886 39.68566, -75.78858 39.68726, -75.78857 39.68786, -75.78848 39.69423, -75.78847 39.6951, -75.78499 39.69383, -75.7844 39.6936, -75.7836 39.69329, -75.7807 39.69218, -75.77677 39.69068, -75.77612 39.69043, -75.77527 39.69011, -75.77632 39.68808, -75.77562 39.68618, -75.7752 39.67846, -75.77398 39.67587, -75.77303 39.67396, -75.77191 39.67165, -75.77061 39.67044, -75.77172 39.66931, -75.77265 39.66843, -75.78843 39.65432, -75.78866 39.65821, -75.78866 39.65957)))"
