GEOID,flood_area
34011040702,0.31891201
34011040800,2.273860048
34011040901,2.803010272
34011040902,2.905858481
34011041001,4.155556055
34011041002,2.585729136
34011041101,0.012352314
34015500100,0.750948915
34015500201,1.977748742
34015500202,0.427399476
34015500203,0.359295164
34015500204,0.754945816
34015500205,4.412800218
34015500300,0.998166145
34015500400,2.499242545
34015500500,18.3981531
34015500601,1.395674743
34015500602,1.343234334
34015500702,1.015522463
34015500703,0.797073007
34015500704,0.20497894
34015500705,0.357347648
34015500800,0.231597653
34015500900,0.055647327
34015501001,0.086295971
34015501002,0.261573256
34015501003,0.123388894
34015501101,0.158266396
34015501102,0.837663208
34015501103,0.84965171
34015501105,0.284413111
34015501106,0.635106935
34015501107,0.084121963
34015501201,0.320795968
34015501203,0.023410514
34015501204,0.255878653
34015501205,0.023337178
34015501208,0.424853027
34015501209,0.481466451
34015501210,0.106758754
34015501212,0.054738769
34015501213,0.000337282
34015501301,0.026777699
34015501303,0.072318286
34015501402,0.266839001
34015501403,0.125066431
34015501404,0.126072116
34015501405,0.114391326
34015501406,0.000465904
34015501501,1.120091434
34015501502,0.562966437
34015501609,1.428915012
34015501701,2.660418315
34015501703,2.210790732
34015501704,3.892411915
34015501800,0.339225223
34015501900,3.373277742
34015502001,1.355984452
34015502002,0.861266637
34015502100,1.422188996
34015502201,0.701032835
34015502202,0.962844161
34015502203,0.545990752
34015502204,1.447567159
34015502300,0.121519042
34015502400,29.29665251
34019010201,1.242938032
34019010400,1.488700641
34019010500,2.921292884
34019010600,2.76700598
34019011500,4.999644262
34019011600,5.662874338
34019011800,1.288384757
34019011900,0.729413772
34021000100,0.42257779
34021000900,0.097049105
34021001000,0.503592982
34021001101,0.334803519
34021001102,0.045728693
34021001200,0.819543722
34021001300,0.000333969
34021001800,0.014001464
34021001900,0.143786805
34021002000,0.021461721
34021002100,0.068405447
34021002200,0.164505475
34021002500,6.817158941
34021002601,0.239858436
34021002602,0.066996474
34021002701,0.217439401
34021002702,0.971497859
34021002800,0.448900435
34021002902,1.190457897
34021002903,1.966196106
34021002904,1.166325875
34021003001,2.250820942
34021003002,0.107784925
34021003003,1.013081787
34021003006,0.196992362
34021003008,0.198991714
34021003009,0.741649096
34021003100,0.489998682
34021003201,0.752537471
34021003202,3.169061662
34021003301,1.017986499
34021003303,2.418139847
34021003304,1.960997667
34021003400,0.332964075
34021003500,0.73602448
34021003601,0.095693631
34021003602,0.339027131
34021003703,0.159603863
34021003704,0.155267024
34021003706,0.227218638
34021003707,0.293435383
34021003708,1.182114342
34021003800,2.832439492
34021004306,2.222510204
34021004309,2.166483822
34021004311,0.422435877
34021004312,1.01730915
34025811900,7.514864454
34025812000,0.207539256
34025812502,3.347491185
34027044701,0.002128293
34027045402,0.006774564
34027046000,0.002475494
34027046201,0.017279108
34029718000,5.710038002
34029720001,2.179730086
34029739100,25.75391534
34033020100,6.173973142
34033020200,0.285260349
34033020300,0.865504254
34033020400,1.27081224
34033020500,0.80671236
34033020600,14.96045402
34033020700,4.239821282
34033020800,0.623292048
34033020900,2.638128878
34033021000,0.084324765
34033021101,3.485790206
34033021102,7.956097014
34033021201,4.379097698
34033021202,5.790124166
34033021300,22.1689532
34033021400,6.066470855
34033021500,4.376270252
34033021600,20.65649512
34033021700,9.260625549
34033021900,0.870764448
34033022000,1.354880513
34033022100,2.243466849
34033022201,85.82572268
34033022202,29.73224542
34037371000,9.050743668
34037371900,12.93150633
34037372000,1.807180002
34037372100,2.762758128
34037372200,1.571960048
34037372400,3.550186325
34037373100,1.770443395
34037373300,0.099579921
34037373500,0.438284356
34037373600,3.16484855
34037373700,0.200725862
34037373800,1.244367917
34037373900,1.409971814
34037374000,1.42130906
34037374100,3.417490728
34037374200,1.376027801
34037374300,1.625083496
34037374400,1.192880281
34037374500,0.953150098
34037374600,0.121057671
34037374700,0.080278934
34037374800,0.117369888
34041030600,0.360960861
34041030700,0.084919613
34041030800,0.085213589
34041030900,0.309197037
34041031101,7.206160477
34041031102,1.77226961
34041031200,9.561273698
34041031301,8.007084204
34041031302,5.700068776
34041031401,0.408626491
34041031402,0.633137003
34041031500,2.524464509
34041031601,4.52823775
34041031602,2.009064255
34041031700,0.546805105
34041031800,2.366001056
34041031900,2.506338294
34041032000,0.161683403
34041032101,2.954838344
34041032102,1.412926569
34041032200,1.078435151
34041032300,2.963359804
34041032400,0.103014947
42011000100,0.001105543
42011000200,0.148915591
42011000300,0.145006385
42011000400,0.138932595
42011000500,0.108648849
42011001100,0.12343203
42011001800,0.011160365
42011002001,0.003251885
42011002002,0.009305337
42011002200,0.025395066
42011002300,0.037084066
42011002500,0.683232254
42011002600,0.136342738
42011002700,0.107510628
42011002900,0.588118813
42011010201,3.320258096
42011010202,3.779003843
42011010302,1.943041255
42011010303,0.37719947
42011010304,3.063558127
42011010402,6.441837593
42011010500,1.495298879
42011010601,0.027839415
42011010602,3.180457736
42011010701,0.484006152
42011010702,0.821747099
42011010804,0.365510826
42011010902,0.169793919
42011010903,0.611754876
42011010905,0.035505633
42011011101,0.121094563
42011011102,0.433130361
42011011200,0.174303379
42011011300,0.153649475
42011011400,0.069844641
42011011500,0.104622221
42011011601,0.062659067
42011011602,0.646405067
42011011603,0.900706766
42011011702,1.458784965
42011011704,1.081669609
42011011705,4.524781129
42011011800,0.591118414
42011011902,4.466213363
42011011903,1.319919439
42011011905,1.629607731
42011011906,0.596260782
42011012001,0.868819438
42011012003,0.23698217
42011012004,0.79922339
42011012101,0.161180084
42011012103,1.197362426
42011012104,0.358702084
42011012106,0.326034694
42011012107,0.266431971
42011012200,0.020188993
42011012300,0.392170892
42011012400,0.804984794
42011012500,0.115304612
42011012600,0.14768167
42011012701,0.686208919
42011012702,0.399608537
42011012901,0.618417038
42011012902,6.068543356
42011013000,2.656374119
42011013100,1.186115286
42011013200,0.036303734
42011013301,2.698764114
42011013302,2.42735522
42011013402,3.124775685
42011013403,0.436178767
42011013404,1.679943384
42011013501,2.711383226
42011013502,0.278526739
42011013503,0.696023297
42011013600,0.156251968
42011013701,3.131881525
42011013702,3.393942671
42011013800,1.371277658
42011013901,5.204575718
42011013902,3.081461802
42011014000,0.514000352
42011014102,4.169852934
42011014201,0.095418355
42011014202,1.716642151
42017100102,2.025602396
42017100103,0.156818455
42017100104,0.216386798
42017100105,0.032514226
42017100201,0.216354336
42017100206,0.094641681
42017100207,0.179832348
42017100208,0.117894057
42017100210,0.59684056
42017100211,0.311420109
42017100212,0.336866388
42017100213,0.169519289
42017100302,2.992680342
42017100303,1.117711717
42017100304,0.301603799
42017100306,0.283152033
42017100307,0.798509747
42017100401,0.590535987
42017100402,0.435399178
42017100403,0.773457564
42017100404,0.494576469
42017100406,0.085175436
42017100407,1.99167597512132e-06
42017100408,0.450766017
42017100500,0.250034082
42017100600,0.317636998
42017100700,0.868094537
42017100803,0.175365929
42017100804,0.196781263
42017100805,0.51870323
42017100807,0.523152231
42017100808,1.259026447
42017100809,0.294446575
42017100811,0.055456565
42017100900,1.017767929
42017101100,0.003487118
42017101401,0.440443005
42017101403,0.368962728
42017101404,0.271235751
42017101405,0.090303838
42017101503,0.168859109
42017101504,0.458207282
42017101505,0.22132123
42017101506,0.168429796
42017101603,0.024220352
42017101605,0.085237471
42017101607,0.022385449
42017101609,0.086396887
42017101610,0.452515334
42017101611,0.110953933
42017101802,0.243254968
42017101807,0.102123871
42017101808,0.37681933
42017101809,0.163193329
42017101810,0.926323998
42017101900,0.867749763
42017102002,1.746373469
42017102003,1.220914832
42017102004,0.641596365
42017102102,0.701338024
42017102104,0.20828002
42017102300,2.229418016
42017102402,0.652294394
42017102500,0.356534671
42017102700,2.169498401
42017102801,2.011150206
42017103101,0.400254675
42017103102,0.517380226
42017103103,0.302689554
42017103300,3.861131831
42017103400,3.321842666
42017103700,1.850115641
42017103800,2.169313203
42017103900,8.247713932
42017104000,3.586398096
42017104100,6.69783389405347e-06
42017104201,1.193492801
42017104203,1.066094816
42017104204,0.412343963
42017104301,1.566048417
42017104303,1.625520952
42017104304,1.260816617
42017104400,0.461158516
42017104502,3.367013056
42017104503,0.277165827
42017104505,0.067397982
42017104506,0.362273017
42017104601,1.203919282
42017104603,2.092551444
42017104604,1.062747688
42017104701,0.24299121
42017104703,0.151193531
42017104800,0.146288928
42017104901,0.775556127
42017104902,2.048413864
42017105003,0.879882055
42017105004,0.705130217
42017105006,1.633300828
42017105008,0.612631657
42017105010,0.186815009
42017105011,0.672344982
42017105012,0.098514937
42017105013,0.072957617
42017105100,1.630690437
42017105202,0.682972777
42017105203,0.566487927
42017105206,0.095739616
42017105207,0.114245311
42017105208,0.439546292
42017105300,0.060587292
42017105401,0.777067266
42017105402,4.631152216
42017105505,2.608635802
42017105506,0.207649826
42017105507,0.428241883
42017105508,0.969672321
42017105509,0.518200701
42017105511,0.058152565
42017105600,0.736779458
42017105702,0.713717854
42017105704,0.032855701
42017105801,0.227894326
42017105805,4.11117803
42017105807,0.415279536
42017105808,0.093924521
42017105809,0.361418446
42017105810,0.053062555
42017105811,0.038084511
42017105812,0.017652397
42017105900,0.904844996
42017106000,0.379114165
42017106100,0.097883538
42017106201,0.055697285
42017106202,0.000400663
42017106300,0.282644039
42017106401,3.557638328
42017106402,5.253695868
42017106500,5.092898984
42017106600,2.720176767
42025020102,1.306544717
42025020103,1.30084355
42025020106,4.663319664
42025020107,0.259358002
42025020108,1.818988141
42025020201,1.719694988
42025020202,4.155324281
42025020301,1.740749732
42025020302,0.472302302
42025020400,0.134680087
42025020501,3.710760823
42025020502,4.003553605
42025020600,0.757849265
42025020700,2.460869896
42025020801,4.222459317
42025020802,3.220661281
42025020900,1.857417325
42029300101,0.414085243
42029300103,0.001848007
42029300106,0.19971657
42029300107,1.125420305
42029300108,0.006985307
42029300109,1.21113675092347e-05
42029300201,0.141600421
42029300202,0.956654694
42029300301,2.57125567
42029300302,1.064614162
42029300303,0.041734748
42029300400,0.075834269
42029300501,1.381502342
42029300502,0.603975207
42029300600,0.787863431
42029300700,0.185937888
42029300800,0.146602655
42029300900,0.08244976
42029301001,1.413976184
42029301002,0.908341642
42029301100,0.398631169
42029301300,4.015076074
42029301401,1.396424422
42029301402,1.041610183
42029301500,1.192764165
42029301600,3.840922559
42029301700,3.255438367
42029301800,1.81671716
42029301900,2.288824466
42029302000,1.237391701
42029302102,0.049753236
42029302103,0.637695112
42029302104,0.617722816
42029302203,0.470200691
42029302204,0.279205695
42029302205,1.058872055
42029302206,0.615683119
42029302207,1.016284633
42029302300,0.025701524
42029302400,0.003070196
42029302500,0.027569313
42029302600,0.171979883
42029302702,0.239713108
42029302703,0.957674293
42029302704,0.182420363
42029302705,0.213868663
42029302706,0.595844561
42029302802,1.028481265
42029302803,0.273497587
42029302804,1.056439125
42029302806,0.070318364
42029302807,0.567527076
42029302901,0.858451515
42029302902,1.000876234
42029303000,1.148541686
42029303100,2.450798679
42029303301,1.628859908
42029303302,1.691825383
42029303401,0.134283371
42029303402,0.084325843
42029303501,0.814763216
42029303502,1.497429719
42029303801,2.835468192
42029303803,0.627162475
42029303804,0.956205421
42029303901,1.604493621
42029303902,3.383066511
42029304000,0.456560311
42029304101,0.462975581
42029304102,0.726731016
42029304201,1.829921885
42029304300,1.631475833
42029304404,0.020323983
42029304405,0.145548804
42029304406,0.134165292
42029304502,1.091730464
42029304503,0.324676072
42029304504,0.807927277
42029304600,1.94620017
42029304900,5.314103379
42029305101,1.715878335
42029305300,0.645603823
42029305400,0.284474431
42029305500,0.156621221
42029305600,0.085635977
42029306000,2.336108814
42029306501,0.771182342
42029306503,0.495878005
42029306504,0.602629932
42029306600,2.060381687
42029306700,2.328395899
42029307100,1.66281932
42029307200,1.311927725
42029307300,1.378116219
42029307400,0.171983611
42029311000,3.364836857
42029311100,1.915335457
42029311200,7.45917655
42029311300,2.984190364
42029311401,0.488620759
42029311403,0.257724426
42029311404,1.487199152
42029311500,2.741261811
42029311600,0.609998204
42029311701,2.205951226
42029311702,1.68629838
42045400301,0.200530599
42045400302,0.040532435
42045400401,0.0565271
42045400402,0.034474036
42045400500,0.091370357
42045400600,0.029904701
42045400700,0.060544355
42045400801,0.154126322
42045400802,0.001354009
42045401101,0.071221554
42045401103,0.010440608
42045401104,0.057942729
42045401200,0.219662573
42045401302,0.031652127
42045401303,0.051793459
42045401401,0.081724946
42045401402,0.049970542
42045401502,0.065295298
42045401503,0.037376993
42045401600,0.129103532
42045401900,0.021706698
42045402000,0.116911358
42045402100,0.180653684
42045402200,0.066971664
42045402300,0.144256909
42045402400,0.074425436
42045402500,0.098683525
42045402600,0.169484576
42045402700,0.293427197
42045402800,0.174788742
42045402900,0.511349717
42045403001,0.037756915
42045403002,0.079159615
42045403101,0.024917023
42045403103,0.067773459
42045403104,0.000728584
42045403200,0.033677181
42045403300,0.123204497
42045403401,0.051365779
42045403402,1.067865295
42045403501,0.111347352
42045403502,0.096268232
42045403601,0.004472667
42045403602,0.21518377
42045403701,4.567235347
42045403702,0.862886527
42045403800,0.091506578
42045403901,0.054071351
42045403902,0.115489419
42045404003,0.007133491
42045404004,0.105344153
42045404101,0.222188846
42045404102,0.309728814
42045404103,0.977238429
42045404300,1.269606564
42045404400,0.114429952
42045404500,0.093503323
42045404700,0.014817155
42045404800,0.310660246
42045405000,0.446613185
42045405100,0.111587859
42045405400,0.007728391
42045406100,0.009705898
42045406201,0.046276013
42045406202,0.23338334
42045406300,0.333457504
42045406401,0.164949404
42045406402,0.236655911
42045406500,0.774121453
42045406600,0.832045577
42045406700,0.078098636
42045406801,0.285397585
42045406802,0.274769806
42045406804,0.240721121
42045406805,0.226312055
42045406902,0.308909617
42045406903,0.040865274
42045406904,0.661722612
42045407000,0.352888841
42045407101,0.686294803
42045407102,0.151012262
42045407201,1.062694125
42045407202,0.106378741
42045407401,0.286807632
42045407404,0.278857413
42045407501,0.024071822
42045407502,0.006583381
42045407600,0.227192654
42045407700,0.074733006
42045407801,0.19431295
42045407802,0.266710291
42045407803,0.038847111
42045407804,0.1193869
42045407805,0.017293475
42045407806,0.106223883
42045407901,0.559601473
42045407902,0.215464923
42045407903,0.03354616
42045408001,0.1462973
42045408002,0.509386013
42045408101,0.185045644
42045408102,0.063044894
42045408103,0.167454171
42045408300,0.14049083
42045408400,0.386627257
42045408500,0.134779748
42045408700,0.176007484
42045408800,0.075116938
42045408900,0.200515883
42045409200,0.059068201
42045409300,0.037856098
42045409400,0.10428025
42045409500,0.1041706
42045409601,0.356764875
42045409602,0.03403502
42045409701,1.367867005
42045409803,0.407671876
42045409804,0.261114461
42045409902,0.364635542
42045409903,0.110352688
42045409904,0.608937133
42045410000,1.454554694
42045410101,0.904321767
42045410102,0.526255279
42045410200,1.790883679
42045410303,0.561132524
42045410304,0.107780383
42045410305,0.263758634
42045410306,0.224332166
42045410401,0.110783658
42045410402,0.075979239
42045410403,0.036784789
42045410500,0.106608153
42045410601,0.073128051
42045410602,0.136387864
42045410700,1.441409106
42045410800,0.587546638
42045980100,0.000630817
42045980300,0.007666615
42069111801,1.945456517
42075002702,0.477602667
42075002801,0.683008944
42075002802,2.70831359
42075002900,0.25075999
42075003000,3.012816106
42077000101,0.001352974
42077000102,0.17929735
42077000400,0.288595596
42077000500,0.787246667
42077000600,0.098002877
42077000700,0.286004333
42077000800,0.000933662
42077000900,0.060735925
42077001200,0.118732154
42077001401,0.725606553
42077001402,0.521954739
42077001501,0.349746524
42077001502,0.043704278
42077002100,0.208651118
42077002202,0.040815
42077002302,0.383007145
42077002303,0.347372439
42077002304,0.000884889
42077005100,0.390628962
42077005200,1.537471571
42077005301,2.700875177
42077005302,6.572450495
42077005401,2.340053066
42077005402,2.179809377
42077005503,1.44804865
42077005504,1.366355637
42077005505,0.243928415
42077005506,0.669529408
42077005601,0.594893555
42077005602,0.978371094
42077005702,0.058093507
42077005703,0.210888801
42077005705,0.663381177
42077005800,0.023742274
42077005901,0.578455643
42077005902,0.199514548
42077006001,0.848613106
42077006002,2.350730191
42077006101,0.581905874
42077006102,0.183614378
42077006203,0.234316247
42077006204,0.350320539
42077006205,1.286592232
42077006206,1.010233124
42077006302,2.653568728
42077006303,0.179326892
42077006304,0.559144359
42077006309,0.738892506
42077006310,1.2810889
42077006311,0.857486963
42077006312,0.312781142
42077006401,0.590759714
42077006402,2.665241716
42077006500,0.266259473
42077006600,0.179469136
42077006701,1.082822413
42077006702,0.005030321
42077006703,0.167321508
42077006800,0.069562284
42077006902,0.051296144
42077006903,1.901299826
42077006905,0.282600831
42077006906,1.363143403
42077007000,3.218638493
42077009100,4.177981181
42077009200,1.863682591
42077009300,1.822911843
42077009400,1.924046563
42077009500,1.319563255
42077009601,0.163672807
42077009602,0.290915704
42077009700,0.176139101
42079215300,9.957699913
42079216800,4.415752109
42089300101,3.310714421
42089300103,0.352222736
42089300104,0.29731353
42089300201,2.178836286
42089300203,0.18049644
42089300204,2.879844833
42089300308,10.60254222
42089300311,2.046503221
42089300312,2.415346096
42089300313,25.80606497
42089300314,2.30260247
42089300315,0.000251046
42089300316,5.362464373
42089300317,2.494186844
42089300318,0.363438677
42089300319,0.296426149
42089300320,2.917114676
42089300321,0.037656208
42089300322,0.127719966
42089300323,0.18391218
42089300401,1.541313555
42089300404,2.297508713
42089300405,2.497188014
42089300406,0.547685596
42089300407,0.130988433
42089300501,4.973400852
42089300502,2.290552073
42089300600,0.351086795
42089300700,0.439586958
42089300801,0.795668795
42089300802,0.357471981
42089300901,0.2546014
42089300902,1.816637131
42089301002,2.429939547
42089301003,1.392878711
42089301004,0.340121819
42089301005,0.207911224
42089301101,3.850509824
42089301102,3.437724446
42089301202,2.718268658
42089301203,2.628528609
42089301204,0.36787771
42089301206,0.126402027
42089301207,1.316971285
42089301302,2.28412776
42089301303,2.162985758
42089301304,3.990744519
42089301403,0.776681021
42089301404,2.671369453
42089301405,1.224387995
42089301406,0.370370919
42091200103,0.149462009
42091200104,0.282901946
42091200105,0.762210227
42091200106,0.765790195
42091200200,0.63999064
42091200301,0.562970039
42091200305,0.003678056
42091200306,0.744875371
42091200307,0.138376984
42091200308,0.065762326
42091200310,0.905103297
42091200401,0.371006484
42091200402,0.10290541
42091200501,0.266355601
42091200502,0.211189676
42091200505,1.794260076
42091200506,0.586360193
42091200507,0.482495502
42091200602,4.16017532367259e-05
42091200603,0.105955056
42091200605,0.375656594
42091200607,0.039750098
42091200703,0.914086131
42091200704,0.21155591
42091200707,0.539959665
42091200708,0.011547899
42091200800,0.247630931
42091200901,0.022798072
